Latitude,Longitude
40.71347,-73.88199
40.73873,-73.92435
40.7995,-73.96965
40.74549,-73.90872
40.79921,-73.96704
40.79893,-73.96249
40.6851,-73.95655
40.78728,-73.94976
40.73953,-73.98009
40.74259,-74.00128
40.75045,-73.99662
40.73316,-74.00632
40.72285,-73.95192
40.74934,-74.00274
40.74369,-73.98153
40.75958,-73.96231
40.74646,-73.99678
40.69893,-73.91549
40.70972,-73.95576
40.83473,-73.93706
40.68687,-73.98472
40.69846,-73.99312
40.76649,-73.96453
40.74722,-74.00466
40.81742,-73.95358
40.72428,-73.94348
40.71866,-73.98592
40.77486,-73.94857
40.71626,-73.95795
40.68981,-73.97768
40.67978,-73.97458
40.7743,-73.92579
40.75524,-73.99839
40.67591,-73.93985
40.68753,-73.93656
40.71307,-73.99025
40.71122,-73.94985
40.76423,-73.98187
40.70926,-73.94673
40.70026,-73.90721
40.73873,-73.981
40.71649,-73.96166
40.78193,-73.94884
40.691,-73.99467
40.73817,-74.00274
40.83367,-73.94298
40.71959,-73.95153
40.80174,-73.93925
40.83058,-73.9495
40.83132,-73.94101
40.83328,-73.94511
40.76496,-73.99073
40.7939,-73.97485
40.68572,-73.98602
40.67132,-73.9325
40.69195,-73.92068
40.79191,-73.94433
40.70765,-74.00761
40.82967,-73.94428
40.69502,-73.90645
40.85083,-73.9287
40.7476,-73.99195
40.71082,-73.95186
40.73165,-73.98715
40.7044,-73.98153
40.69349,-73.92211
40.72012,-73.99092
40.77056,-73.92159
40.68148,-73.96674
40.71122,-73.94893
40.7117,-73.96321
40.7468,-73.92218
40.70791,-73.93396
40.76477,-73.98542
40.72511,-74.00016
40.76844,-73.93819
40.67505,-73.97795
40.73005,-73.98525
40.76349,-73.95969
40.67998,-73.96743
40.81055,-73.92482
40.67183,-73.95491
40.68571,-73.95792
40.71663,-74.00231
40.75812,-73.96171
40.79037,-73.97195
40.77343,-73.95979
40.82186,-73.95672
40.73232,-74.0002
40.85529,-73.9398
40.71409,-73.93979
40.78284,-73.94825
40.71266,-73.94829
40.68094,-73.98205
40.67224,-73.97837
40.67432,-73.95949
40.80493,-73.95677
40.72154,-73.95449
40.68266,-73.96743
40.7212,-73.98893
40.81511,-73.94315
40.80278,-73.94001
40.73476,-74.001
40.76717,-73.95532
40.71812,-73.98619
40.6857,-73.97088
40.78478,-73.97668
40.80409,-73.93988
40.79098,-73.96745
40.79219,-73.96862
40.6705,-73.97954
40.67851,-74.01591
40.80422,-73.93841
40.68887,-73.95013
40.67926,-73.97711
40.68422,-73.95666
40.68407,-73.96715
40.71922,-73.98472
40.68448,-73.95854
40.72402,-73.98771
40.69642,-73.93361
40.8079,-73.94887
40.71023,-73.95688
40.82639,-73.94186
40.771,-73.92563
40.68885,-73.92354
40.8081,-73.95647
40.71788,-73.96021
40.7139,-73.9353
40.74977,-73.99647
40.80724,-73.94739
40.77902,-73.90768
40.7208,-73.99436
40.78273,-73.97319
40.71119,-73.96703
40.73877,-73.98171
40.81049,-73.9043
40.69601,-73.92236
40.69088,-73.99416
40.73331,-73.9941
40.71187,-73.93593
40.73689,-73.95488
40.82774,-73.9508
40.67619,-73.94389
40.70848,-73.95323
40.71784,-73.95521
40.74318,-73.97858
40.86176,-73.93082
40.68902,-73.96976
40.74252,-73.9975
40.6825,-73.95888
40.73136,-73.98714
40.80297,-73.95132
40.73041,-73.9896
40.73022,-74.00421
40.68388,-73.94427
40.69334,-73.94608
40.81792,-73.94236
40.72274,-73.99169
40.72113,-74.00478
40.68476,-73.92975
40.72007,-73.99078
40.82435,-73.94507
40.82447,-73.95076
40.68837,-73.9256
40.70399,-73.92813
40.73622,-74.00147
40.82233,-73.93779
40.71867,-73.98612
40.73788,-73.98048
40.72165,-73.98759
40.72673,-73.98004
40.72454,-73.97836
40.71466,-73.96429
40.82193,-73.94499
40.67893,-73.96262
40.68643,-73.92208
40.72472,-73.94135
40.71306,-73.98856
40.73326,-74.00604
40.70228,-73.92824
40.68537,-73.95693
40.71474,-73.95662
40.81813,-73.9398
40.8214,-73.95675
40.68761,-73.96096
40.71707,-73.94708
40.76189,-73.96298
40.73496,-74.00005
40.83365,-73.94059
40.76553,-73.9953
40.76524,-73.98018
40.71987,-73.9947
40.72832,-73.9852
40.6818,-73.96238
40.7211,-73.98397
40.73711,-73.98985
40.8362,-73.94033
40.81464,-73.95351
40.72802,-73.99644
40.79805,-73.94533
40.74767,-73.99393
40.80411,-73.95624
40.68652,-73.95031
40.67089,-73.93323
40.68258,-73.90472
40.70204,-73.92109
40.809,-73.94263
40.72158,-73.98998
40.73002,-74.00653
40.82071,-73.93813
40.71659,-73.9458
40.76972,-73.9206
